canonical_player_id,season,fpl_id,fc_id,fpl_name,fpl_web_name,matched_fc_name,team_id,match_confidence,mapping_method
225,2022-23,606,265412,Harvey Vale,Vale,Harvey Vale,6,EXACT,Deterministic Normalized Name Match
226,2022-23,616,229261,Denis Zakaria,Zakaria,Denis Zakaria,6,EXACT,Deterministic Normalized Name Match
227,2022-23,617,188567,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick Aubameyang,6,EXACT,Deterministic Normalized Name Match
228,2022-23,635,204246,Marcus Bettinelli,Bettinelli,Marcus Bettinelli,6,EXACT,Deterministic Normalized Name Match
229,2022-23,653,260145,Omari Hutchinson,Hutchinson,Omari Hutchinson,6,EXACT,Deterministic Normalized Name Match
230,2022-23,661,266127,Lewis Hall,Hall,Lewis Hall,6,EXACT,Deterministic Normalized Name Match
231,2022-23,673,272777,Bashir Humphreys,Humphreys,Bashir Humphreys,6,EXACT,Deterministic Normalized Name Match
232,2022-23,684,N/A,David Datro Fofana,D.D.Fofana,David Datro Fofana,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
233,2022-23,689,242578,BenoÃ®t Badiashile,Badiashile,Benoît Badiashile,6,EXACT,Deterministic Normalized Name Match
234,2022-23,690,242444,JoÃ£o FÃ©lix Sequeira,JoÃ£o FÃ©lix,João Félix,6,HIGH_CONFIDENCE,Deterministic Normalized Name Match
235,2022-23,699,N/A,Mykhailo Mudryk,Mudryk,Mykhailo Mudryk,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
236,2022-23,702,273018,Andrey Nascimento dos Santos,Andrey Santos,Andrey Santos,6,HIGH_CONFIDENCE,Deterministic Normalized Name Match
237,2022-23,708,254796,Noni Madueke,Madueke,Noni Madueke,6,EXACT,Deterministic Normalized Name Match
238,2022-23,724,247090,Enzo FernÃ¡ndez,Enzo,Enzo Fernández,6,EXACT,Deterministic Normalized Name Match
239,2022-23,771,N/A,Ethan Wady,Wady,Ethan Wady,6,UNMATCHED_RESERVE,Deterministic Normalized Name Match
240,2022-23,775,278286,Alfie Gilchrist,Gilchrist,Alfie Gilchrist,6,EXACT,Deterministic Normalized Name Match
241,2022-23,18,241928,Albert Sambi Lokonga,Sambi,Albert Sambi Lokonga,7,EXACT,Deterministic Normalized Name Match
242,2022-23,152,N/A,Vicente Guaita,Guaita,Vicente Guaita,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
243,2022-23,153,N/A,James Tomkins,Tomkins,James Tomkins,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
244,2022-23,154,N/A,James McArthur,McArthur,James McArthur,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
245,2022-23,155,184111,Christian Benteke,Benteke,Christian Benteke,7,EXACT,Deterministic Normalized Name Match
246,2022-23,156,N/A,Joel Ward,Ward,Joel Ward,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
247,2022-23,157,190456,Nathaniel Clyne,Clyne,Nathaniel Clyne,7,EXACT,Deterministic Normalized Name Match
248,2022-23,158,N/A,Luka Milivojevic,Milivojevic,Luka Milivojevic,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
249,2022-23,159,197756,Jordan Ayew,J.Ayew,Jordan Ayew,7,EXACT,Deterministic Normalized Name Match
250,2022-23,160,198717,Wilfried Zaha,Zaha,Wilfried Zaha,7,EXACT,Deterministic Normalized Name Match
251,2022-23,161,200759,Jeffrey Schlupp,Schlupp,Jeffrey Schlupp,7,EXACT,Deterministic Normalized Name Match
252,2022-23,163,206516,Will Hughes,Hughes,Will Hughes,7,EXACT,Deterministic Normalized Name Match
253,2022-23,164,N/A,Jairo Riedewald,Riedewald,Jairo Riedewald,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
254,2022-23,165,224221,Joachim Andersen,Andersen,Joachim Andersen,7,EXACT,Deterministic Normalized Name Match
255,2022-23,166,233866,Odsonne Edouard,Edouard,Odsonne Edouard,7,EXACT,Deterministic Normalized Name Match
256,2022-23,167,241159,Marc GuÃ©hi,GuÃ©hi,Marc Guéhi,7,EXACT,Deterministic Normalized Name Match
257,2022-23,168,236461,Jean-Philippe Mateta,Mateta,Jean-Philippe Mateta,7,EXACT,Deterministic Normalized Name Match
258,2022-23,169,235794,Eberechi Eze,Eze,Eberechi Eze,7,EXACT,Deterministic Normalized Name Match
259,2022-23,170,240947,Tyrick Mitchell,Mitchell,Tyrick Mitchell,7,EXACT,Deterministic Normalized Name Match
260,2022-23,171,247827,Michael Olise,Olise,Michael Olise,7,EXACT,Deterministic Normalized Name Match
261,2022-23,172,264035,Jesurun Rak-Sakyi,Rak-Sakyi,Jesurun Rak-Sakyi,7,EXACT,Deterministic Normalized Name Match
262,2022-23,173,N/A,Malcolm Ebiowei,Ebiowei,Malcolm Ebiowei,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
263,2022-23,174,N/A,Nathan Ferguson,Ferguson,Nathan Ferguson,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
264,2022-23,175,206075,Sam Johnstone,Johnstone,Sam Johnstone,7,EXACT,Deterministic Normalized Name Match
265,2022-23,495,203824,Remi Matthews,Matthews,Remi Matthews,7,EXACT,Deterministic Normalized Name Match
266,2022-23,496,265793,Luke Plange,Plange,Luke Plange,7,EXACT,Deterministic Normalized Name Match
267,2022-23,514,242619,Cheick DoucourÃ©,C.DoucourÃ©,Cheick Doucouré,7,EXACT,Deterministic Normalized Name Match
268,2022-23,530,250954,Chris Richards,Richards,Chris Richards,7,EXACT,Deterministic Normalized Name Match
269,2022-23,590,N/A,Joseph Whitworth,Whitworth,Joseph Whitworth,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
270,2022-23,601,N/A,Kaden Rodney,Rodney,Kaden Rodney,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
271,2022-23,604,261300,Killian Phillips,Phillips,Killian Phillips,7,EXACT,Deterministic Normalized Name Match
272,2022-23,634,273464,John-Kymani Gordon,Gordon,John-Kymani Gordon,7,EXACT,Deterministic Normalized Name Match
273,2022-23,642,273692,Kofi Balmer,Balmer,Kofi Balmer,7,EXACT,Deterministic Normalized Name Match
274,2022-23,644,276806,Owen Goodman,Goodman,Owen Goodman,7,EXACT,Deterministic Normalized Name Match
275,2022-23,654,N/A,Jack Wells-Morrison,Wells-Morrison,Jack Wells-Morrison,7,UNMATCHED_RESERVE,Deterministic Normalized Name Match
276,2022-23,676,273693,David Ozoh,Ozoh,David Ozoh,7,EXACT,Deterministic Normalized Name Match
277,2022-23,725,259205,Naouirou Ahamada,Ahamada,Naouirou Ahamada,7,EXACT,Deterministic Normalized Name Match
278,2022-23,766,267476,Tayo Adaramola,Adaramola,Tayo Adaramola,7,EXACT,Deterministic Normalized Name Match
279,2022-23,110,211784,Neal Maupay,Maupay,Neal Maupay,8,EXACT,Deterministic Normalized Name Match
280,2022-23,176,172723,Asmir BegoviÄ,BegoviÄ,Asmir Begović,8,EXACT,Deterministic Normalized Name Match
281,2022-23,177,189250,SalomÃ³n RondÃ³n,RondÃ³n,Salomón Rondón,8,EXACT,Deterministic Normalized Name Match
282,2022-23,178,N/A,Seamus Coleman,Coleman,Seamus Coleman,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
283,2022-23,179,N/A,Andros Townsend,Townsend,Andros Townsend,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
284,2022-23,180,207599,Michael Keane,Keane,Michael Keane,8,EXACT,Deterministic Normalized Name Match
285,2022-23,181,N/A,Dele Alli,Dele,Dele Alli,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
286,2022-23,182,204935,Jordan Pickford,Pickford,Jordan Pickford,8,EXACT,Deterministic Normalized Name Match
287,2022-23,183,N/A,Allan Marques Loureiro,Allan,Allan Marques Loureiro,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
288,2022-23,184,273998,AndrÃ© Tavares Gomes,AndrÃ© Gomes,André Gomes,8,HIGH_CONFIDENCE,Deterministic Normalized Name Match
289,2022-23,185,208135,Abdoulaye DoucourÃ©,A.DoucourÃ©,Abdoulaye Doucouré,8,EXACT,Deterministic Normalized Name Match
290,2022-23,186,213655,Alex Iwobi,Iwobi,Alex Iwobi,8,EXACT,Deterministic Normalized Name Match
291,2022-23,187,214947,Jean-Philippe Gbamin,Gbamin,Jean-Philippe Gbamin,8,EXACT,Deterministic Normalized Name Match
292,2022-23,188,220523,Yerry Mina,Mina,Yerry Mina,8,EXACT,Deterministic Normalized Name Match
293,2022-23,189,220633,Demarai Gray,Gray,Demarai Gray,8,EXACT,Deterministic Normalized Name Match
294,2022-23,190,278073,Tom Davies,Davies,Tom Davies,8,EXACT,Deterministic Normalized Name Match
295,2022-23,191,221479,Dominic Calvert-Lewin,Calvert-Lewin,Dominic Calvert-Lewin,8,EXACT,Deterministic Normalized Name Match
296,2022-23,192,N/A,Mason Holgate,Holgate,Mason Holgate,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
297,2022-23,193,225793,Ben Godfrey,Godfrey,Ben Godfrey,8,EXACT,Deterministic Normalized Name Match
298,2022-23,194,N/A,Vitalii Mykolenko,Mykolenko,Vitalii Mykolenko,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
299,2022-23,196,247649,Jarrad Branthwaite,Branthwaite,Jarrad Branthwaite,8,EXACT,Deterministic Normalized Name Match
300,2022-23,197,257896,Nathan Patterson,Patterson,Nathan Patterson,8,EXACT,Deterministic Normalized Name Match
301,2022-23,198,255150,Niels Nkounkou,Nkounkou,Niels Nkounkou,8,EXACT,Deterministic Normalized Name Match
302,2022-23,199,202695,James Tarkowski,Tarkowski,James Tarkowski,8,EXACT,Deterministic Normalized Name Match
303,2022-23,475,202048,Conor Coady,Coady,Conor Coady,8,EXACT,Deterministic Normalized Name Match
304,2022-23,531,N/A,RÃºben Nascimento Vinagre,Vinagre,RÃºben Nascimento Vinagre,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
305,2022-23,534,243282,Dwight McNeil,McNeil,Dwight McNeil,8,EXACT,Deterministic Normalized Name Match
306,2022-23,560,270676,Stanley Mills,Mills,Stanley Mills,8,EXACT,Deterministic Normalized Name Match
307,2022-23,561,266871,Lewis Warrington,Warrington,Lewis Warrington,8,EXACT,Deterministic Normalized Name Match
308,2022-23,570,243657,James Garner,Garner,James Garner,8,EXACT,Deterministic Normalized Name Match
309,2022-23,577,257057,Amadou Onana,Onana,Amadou Onana,8,EXACT,Deterministic Normalized Name Match
310,2022-23,605,N/A,Reece Welch,Welch,Reece Welch,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
311,2022-23,611,76411,Idrissa Gueye,Gueye,Idrissa Gueye,8,EXACT,Deterministic Normalized Name Match
312,2022-23,627,N/A,Eldin Jakupovic,JakupoviÄ,Eldin Jakupovic,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
313,2022-23,637,247764,Kyle John,John,Kyle John,8,EXACT,Deterministic Normalized Name Match
314,2022-23,662,N/A,Thomas Cannon,Cannon,Thomas Cannon,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
315,2022-23,678,268630,Isaac Price,Price,Isaac Price,8,EXACT,Deterministic Normalized Name Match
316,2022-23,686,251198,Ellis Simms,Simms,Ellis Simms,8,EXACT,Deterministic Normalized Name Match
317,2022-23,757,275244,IshÃ© Samuels-Smith,Samuels-Smith,Ishé Samuels-Smith,8,EXACT,Deterministic Normalized Name Match
318,2022-23,760,N/A,Andy Lonergan,Lonergan,Andy Lonergan,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
319,2022-23,768,N/A,Sean McAllister,McAllister,Sean McAllister,8,UNMATCHED_RESERVE,Deterministic Normalized Name Match
320,2022-23,1,N/A,CÃ©dric Alves Soares,CÃ©dric,CÃ©dric Alves Soares,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
321,2022-23,2,192563,Bernd Leno,Leno,Bernd Leno,9,EXACT,Deterministic Normalized Name Match
322,2022-23,105,192622,Shane Duffy,Duffy,Shane Duffy,9,EXACT,Deterministic Normalized Name Match
323,2022-23,200,195202,Tom Cairney,Cairney,Tom Cairney,9,EXACT,Deterministic Normalized Name Match
324,2022-23,201,198261,Tim Ream,Ream,Tim Ream,9,EXACT,Deterministic Normalized Name Match
325,2022-23,202,N/A,Anthony Knockaert,Knockaert,Anthony Knockaert,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
326,2022-23,203,205897,Nathaniel Chalobah,Chalobah,Nathaniel Chalobah,9,EXACT,Deterministic Normalized Name Match
327,2022-23,204,N/A,Neeskens Kebano,Kebano,Neeskens Kebano,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
328,2022-23,205,203502,Bobby De Cordova-Reid,De Cordova-Reid,Bobby De Cordova-Reid,9,EXACT,Deterministic Normalized Name Match
329,2022-23,206,203505,Joe Bryan,Bryan,Joe Bryan,9,EXACT,Deterministic Normalized Name Match
330,2022-23,207,N/A,Paulo Gazzaniga Farias,Gazzaniga,Paulo Gazzaniga Farias,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
331,2022-23,208,203485,Terence Kongolo,Kongolo,Terence Kongolo,9,EXACT,Deterministic Normalized Name Match
332,2022-23,209,222104,Tosin Adarabioyo,Tosin,Tosin Adarabioyo,9,EXACT,Deterministic Normalized Name Match
333,2022-23,210,N/A,Aleksandar MitroviÄ,MitroviÄ,Aleksandar MitroviÄ,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
334,2022-23,211,205990,Harrison Reed,Reed,Harrison Reed,9,EXACT,Deterministic Normalized Name Match
335,2022-23,212,220710,Harry Wilson,Wilson,Harry Wilson,9,EXACT,Deterministic Normalized Name Match
336,2022-23,213,222951,Marek RodÃ¡k,RodÃ¡k,Marek Rodák,9,EXACT,Deterministic Normalized Name Match
337,2022-23,214,N/A,Ivan Neves Abreu Cavaleiro,Cavaleiro,Ivan Neves Abreu Cavaleiro,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
338,2022-23,215,216266,Kenny Tete,Tete,Kenny Tete,9,EXACT,Deterministic Normalized Name Match
339,2022-23,216,N/A,Josh Onomah,Onomah,Josh Onomah,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
340,2022-23,217,229348,Antonee Robinson,Robinson,Antonee Robinson,9,EXACT,Deterministic Normalized Name Match
341,2022-23,218,N/A,Rodrigo Muniz Carvalho,Muniz,Rodrigo Muniz Carvalho,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
342,2022-23,219,255206,Jay Stansfield,Stansfield,Jay Stansfield,9,EXACT,Deterministic Normalized Name Match
343,2022-23,220,229391,JoÃ£o Palhinha GonÃ§alves,Palhinha,Palhinha,9,HIGH_CONFIDENCE,Deterministic Normalized Name Match
344,2022-23,231,232104,Daniel James,James,Daniel James,9,EXACT,Deterministic Normalized Name Match
345,2022-23,346,N/A,Andreas Hoelgebaum Pereira,Andreas,Andreas Hoelgebaum Pereira,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
346,2022-23,470,231633,Issa Diop,Diop,Issa Diop,9,EXACT,Deterministic Normalized Name Match
347,2022-23,521,241825,Tyrese Francois,Francois,Tyrese Francois,9,EXACT,Deterministic Normalized Name Match
348,2022-23,532,210625,Kevin Mbabu,Mbabu,Kevin Mbabu,9,EXACT,Deterministic Normalized Name Match
349,2022-23,546,270937,Luke Harris,Harris,Luke Harris,9,EXACT,Deterministic Normalized Name Match
350,2022-23,562,246791,Manor Solomon,Solomon,Manor Solomon,9,EXACT,Deterministic Normalized Name Match
351,2022-23,591,N/A,Terry Ablade,Ablade,Terry Ablade,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
352,2022-23,613,N/A,Layvin Kurzawa,Kurzawa,Layvin Kurzawa,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
353,2022-23,614,N/A,Willian Borges da Silva,Willian,Willian Borges da Silva,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
354,2022-23,618,N/A,Carlos VinÃ­cius Alves Morais,VinÃ­cius,Carlos VinÃ­cius Alves Morais,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
355,2022-23,636,N/A,Stefan Parkes,Parkes,Stefan Parkes,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
356,2022-23,641,271940,Martial Godo,Godo,Martial Godo,9,EXACT,Deterministic Normalized Name Match
357,2022-23,667,N/A,Kristian Sekularac,Sekularac,Kristian Sekularac,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
358,2022-23,726,N/A,Sasa Lukic,Lukic,Sasa Lukic,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
359,2022-23,747,258792,George Wickens,Wickens,George Wickens,9,EXACT,Deterministic Normalized Name Match
360,2022-23,750,N/A,Charlie Robinson,C.Robinson,Charlie Robinson,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
361,2022-23,763,N/A,Matthew Dibley-Dias,Dibley-Dias,Matthew Dibley-Dias,9,UNMATCHED_RESERVE,Deterministic Normalized Name Match
362,2022-23,248,163587,Kasper Schmeichel,Schmeichel,Kasper Schmeichel,10,EXACT,Deterministic Normalized Name Match
363,2022-23,249,N/A,Jonny Evans,Evans,Jonny Evans,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
364,2022-23,250,N/A,Ryan Bertrand,Bertrand,Ryan Bertrand,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
365,2022-23,251,N/A,Marc Albrighton,Albrighton,Marc Albrighton,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
366,2022-23,252,N/A,Nampalys Mendy,Mendy,Nampalys Mendy,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
367,2022-23,253,202849,Jannik Vestergaard,Vestergaard,Jannik Vestergaard,10,EXACT,Deterministic Normalized Name Match
368,2022-23,254,207998,Danny Ward,Ward,Danny Ward,10,EXACT,Deterministic Normalized Name Match
369,2022-23,255,N/A,Jamie Vardy,Vardy,Jamie Vardy,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
370,2022-23,256,N/A,Ricardo Barbosa Pereira,Ricardo,Ricardo Barbosa Pereira,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
371,2022-23,257,N/A,Daniel Amartey,Amartey,Daniel Amartey,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
372,2022-23,258,222501,Timothy Castagne,Castagne,Timothy Castagne,10,EXACT,Deterministic Normalized Name Match
373,2022-23,259,216393,Youri Tielemans,Tielemans,Youri Tielemans,10,EXACT,Deterministic Normalized Name Match
374,2022-23,260,N/A,Ayoze PÃ©rez,PÃ©rez,Ayoze PÃ©rez,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
375,2022-23,261,220697,James Maddison,Maddison,James Maddison,10,EXACT,Deterministic Normalized Name Match
376,2022-23,262,225719,Kelechi Iheanacho,Iheanacho,Kelechi Iheanacho,10,EXACT,Deterministic Normalized Name Match
377,2022-23,263,228332,Hamza Choudhury,Choudhury,Hamza Choudhury,10,EXACT,Deterministic Normalized Name Match
378,2022-23,264,234742,Harvey Barnes,Barnes,Harvey Barnes,10,EXACT,Deterministic Normalized Name Match
379,2022-23,265,226790,Wilfred Ndidi,Ndidi,Wilfred Ndidi,10,EXACT,Deterministic Normalized Name Match
380,2022-23,266,237386,Kiernan Dewsbury-Hall,Dewsbury-Hall,Kiernan Dewsbury-Hall,10,EXACT,Deterministic Normalized Name Match
381,2022-23,267,N/A,Ãaglar SÃ¶yÃ¼ncÃ¼,SÃ¶yÃ¼ncÃ¼,Ãaglar SÃ¶yÃ¼ncÃ¼,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
382,2022-23,268,231554,James Justin,Justin,James Justin,10,EXACT,Deterministic Normalized Name Match
383,2022-23,269,239817,Boubakary SoumarÃ©,SoumarÃ©,Boubakary Soumaré,10,EXACT,Deterministic Normalized Name Match
384,2022-23,270,235059,Luke Thomas,Thomas,Luke Thomas,10,EXACT,Deterministic Normalized Name Match
385,2022-23,271,241202,Patson Daka,Daka,Patson Daka,10,EXACT,Deterministic Normalized Name Match
386,2022-23,273,246392,Lewis Brunt,Brunt,Lewis Brunt,10,EXACT,Deterministic Normalized Name Match
387,2022-23,548,228410,Daniel Iversen,Iversen,Daniel Iversen,10,EXACT,Deterministic Normalized Name Match
388,2022-23,549,199652,Dennis Praet,Praet,Dennis Praet,10,EXACT,Deterministic Normalized Name Match
389,2022-23,581,N/A,Alex Smithies,Smithies,Alex Smithies,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
390,2022-23,612,235036,Wout Faes,Faes,Wout Faes,10,EXACT,Deterministic Normalized Name Match
391,2022-23,639,267868,Sammy Braybrooke,Braybrooke,Sammy Braybrooke,10,EXACT,Deterministic Normalized Name Match
392,2022-23,645,272369,Joe Wormleighton,Wormleighton,Joe Wormleighton,10,EXACT,Deterministic Normalized Name Match
393,2022-23,687,265801,Kasey McAteer,McAteer,Kasey McAteer,10,EXACT,Deterministic Normalized Name Match
394,2022-23,709,259762,Victor Kristiansen,Kristiansen,Victor Kristiansen,10,EXACT,Deterministic Normalized Name Match
395,2022-23,715,247641,Mateus Cardoso Lemos Martins,TetÃª,Tetê,10,HIGH_CONFIDENCE,Deterministic Normalized Name Match
396,2022-23,727,229901,Harry Souttar,Souttar,Harry Souttar,10,EXACT,Deterministic Normalized Name Match
397,2022-23,735,N/A,Wanya MarÃ§al-Madivadua,MarÃ§al-Madivadua,Wanya MarÃ§al-Madivadua,10,UNMATCHED_RESERVE,Deterministic Normalized Name Match
398,2022-23,221,N/A,Liam Cooper,Cooper,Liam Cooper,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
399,2022-23,222,186156,Luke Ayling,Ayling,Luke Ayling,11,EXACT,Deterministic Normalized Name Match
400,2022-23,223,192955,Mateusz Klich,Klich,Mateusz Klich,11,EXACT,Deterministic Normalized Name Match
401,2022-23,224,193910,Adam Forshaw,Forshaw,Adam Forshaw,11,EXACT,Deterministic Normalized Name Match
402,2022-23,225,N/A,Rodrigo Moreno,Rodrigo,Rodrigo Moreno,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
403,2022-23,226,N/A,Stuart Dallas,Dallas,Stuart Dallas,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
404,2022-23,227,N/A,Patrick Bamford,Bamford,Patrick Bamford,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
405,2022-23,228,212602,Diego Llorente,Llorente,Diego Llorente,11,EXACT,Deterministic Normalized Name Match
406,2022-23,229,228815,Tyler Roberts,Roberts,Tyler Roberts,11,EXACT,Deterministic Normalized Name Match
407,2022-23,230,236532,Robin Koch,Koch,Robin Koch,11,EXACT,Deterministic Normalized Name Match
408,2022-23,232,233419,Raphael Dias Belloli,Raphinha,Raphinha,11,HIGH_CONFIDENCE,Deterministic Normalized Name Match
409,2022-23,233,232080,Jack Harrison,Harrison,Jack Harrison,11,EXACT,Deterministic Normalized Name Match
410,2022-23,234,245715,Jamie Shackleton,Shackleton,Jamie Shackleton,11,EXACT,Deterministic Normalized Name Match
