season,fixture_id,kickoff_time,team,opponent,was_home,player_name,position,is_starter,minutes_played,source,temporal_validity
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Ederson Santana de Moraes,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,JuliÃ¡n Ãlvarez,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,John Stones,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Nathan AkÃ©,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Rico Lewis,DEF,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Ilkay GÃ¼ndogan,MID,1,80,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Manuel Akanji,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Man City,18,True,Riyad Mahrez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Cristian Romero,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Pierre-Emile HÃ¸jbjerg,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Son Heung-min,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Rodrigo Bentancur,MID,1,74,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Emerson Leite de Souza Junior,DEF,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Eric Dier,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Ben Davies,DEF,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Harry Kane,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Ivan PeriÅ¡iÄ,DEF,1,68,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Dejan Kulusevski,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,68,2023-01-19T20:00:00Z,Spurs,13,False,Hugo Lloris,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Ben Mee,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Ivan Toney,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Vitaly Janelt,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,David Raya Martin,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Aaron Hickey,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Bryan Mbeumo,FWD,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Rico Henry,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Kevin Schade,MID,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Christian NÃ¸rgaard,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Mathias Jensen,MID,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Brentford,17,False,Ethan Pinnock,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Che Adams,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Armel Bella-Kotchap,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Kamaldeen Sulemana,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Jan Bednarek,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Carlos Alcaraz,MID,1,65,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Gavin Bazunu,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Kyle Walker-Peters,DEF,1,58,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Mohamed Elyounoussi,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Ibrahima Diallo,MID,1,57,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,James Ward-Prowse,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,69,2023-03-15T19:30:00Z,Southampton,4,True,Romain Perraud,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Fabian SchÃ¤r,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Kieran Trippier,DEF,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Sven Botman,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Sean Longstaff,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Jacob Murphy,MID,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Allan Saint-Maximin,MID,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Callum Wilson,FWD,1,63,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Dan Burn,DEF,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Bruno GuimarÃ£es Rodriguez Moura,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,Newcastle,19,False,Nick Pope,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Lucas Tolentino Coelho de Lima,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Kurt Zouma,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Declan Rice,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Jarrod Bowen,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,SaÃ¯d Benrahma,MID,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Tomas Soucek,MID,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Michail Antonio,FWD,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Nayef Aguerd,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Thilo Kehrer,DEF,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Lukasz Fabianski,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,70,2023-04-05T19:00:00Z,West Ham,15,True,Emerson Palmieri dos Santos,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Jason Steele,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Levi Colwill,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Pervis EstupiÃ±Ã¡n,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Solly March,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Lewis Dunk,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Danny Welbeck,FWD,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Kaoru Mitoma,MID,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,MoisÃ©s Caicedo Corozo,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Pascal GroÃ,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,JoÃ«l Veltman,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Brighton,7,True,Alexis Mac Allister,MID,1,87,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Cheick DoucourÃ©,MID,1,45,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Nathaniel Clyne,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Joachim Andersen,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Tyrick Mitchell,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Wilfried Zaha,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Michael Olise,MID,1,69,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Albert Sambi Lokonga,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Jeffrey Schlupp,MID,1,79,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Marc GuÃ©hi,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Joseph Whitworth,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,73,2023-03-15T19:30:00Z,Crystal Palace,5,False,Odsonne Edouard,FWD,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Enzo FernÃ¡ndez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Wesley Fofana,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,JoÃ£o FÃ©lix Sequeira,FWD,1,84,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Ben Chilwell,DEF,1,77,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,N'Golo KantÃ©,MID,1,68,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Kai Havertz,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Marc Cucurella Saseta,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Kepa Arrizabalaga,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Reece James,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Mateo Kovacic,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Chelsea,12,True,Kalidou Koulibaly,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Alisson Ramses Becker,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Ibrahima KonatÃ©,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Diogo Teixeira da Silva,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Roberto Firmino,FWD,1,64,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Joel Matip,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Fabio Henrique Tavares,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Konstantinos Tsimikas,DEF,1,65,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Curtis Jones,MID,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Joseph Gomez,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Jordan Henderson,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,74,2023-04-04T19:00:00Z,Liverpool,6,False,Darwin NÃºÃ±ez Ribeiro,FWD,1,78,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Jack Harrison,MID,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Luis Sinisterra LucumÃ­,MID,1,7,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Tyler Adams,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Luke Ayling,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Maximilian WÃ¶ber,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Weston McKennie,MID,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Robin Koch,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Illan Meslier,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Patrick Bamford,FWD,1,62,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Pascal Struijk,DEF,1,22,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Leeds,14,False,Wilfried Gnonto,FWD,1,89,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Frederico Rodrigues de Paula Santos,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Bruno Borges Fernandes,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,RaphaÃ«l Varane,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Marcus Rashford,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Lisandro MartÃ­nez,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Marcel Sabitzer,MID,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Wout Weghorst,FWD,1,58,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,David De Gea Quintana,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Luke Shaw,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Diogo Dalot Teixeira,DEF,1,81,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,76,2023-02-08T20:00:00Z,Man Utd,11,True,Alejandro Garnacho,MID,1,58,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Takehiro Tomiyasu,DEF,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Bukayo Saka,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,William Saliba,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Aaron Ramsdale,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Granit Xhaka,MID,1,82,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Jorge Luiz Frello Filho,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Oleksandr Zinchenko,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Gabriel Martinelli Silva,MID,1,75,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Eddie Nketiah,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Gabriel dos Santos MagalhÃ£es,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Arsenal,13,True,Martin Ãdegaard,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Rodrigo Hernandez,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Jack Grealish,MID,1,76,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Erling Haaland,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Kevin De Bruyne,MID,1,86,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Bernardo Veiga de Carvalho e Silva,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Kyle Walker,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Ederson Santana de Moraes,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Nathan AkÃ©,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,RÃºben Gato Alves Dias,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Ilkay GÃ¼ndogan,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,111,2023-02-15T19:30:00Z,Man City,1,False,Riyad Mahrez,MID,1,60,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Lewis Cook,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Mark Travers,GK,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Jordan Zemura,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Dominic Solanke,FWD,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Jack Stephens,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Jefferson Lerma SolÃ­s,MID,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
2022-23,151,2022-11-12T15:00:00Z,Bournemouth,8,True,Adam Smith,DEF,1,90,FPL Official Lineup Logs,VERIFIED_1_HOUR_PRE_KICKOFF
